idsubsls,OPEN,DRAFT,SUBMITTED BY Pencacah,SUBMITTED RESPONDENT,APPROVED BY Pengawas,REJECTED BY Pengawas
1708050010000600,122,0,0,0,0,0
1708050009001000,109,3,0,0,4,1
1708050011000800,26,17,0,0,70,4
1708050011000700,102,5,1,0,3,0
1708050020000700,61,26,0,0,10,1
1708050021000400,30,2,0,0,59,0
1708050009000700,1,15,0,0,65,5
1708050021000300,7,33,0,0,24,14
1708050010000200,0,1,0,0,48,28
1708050020000800,74,0,0,0,0,0
1708050010000900,47,2,9,0,14,1
1708050021000600,16,11,0,0,29,14
1708050016000200,68,0,0,0,0,0
1708050010000400,61,1,0,0,0,0
1708050010001000,0,0,18,0,32,10
1708050010500100,0,0,0,0,33,0
1708050011200100,0,0,0,0,20,0
1708050011100200,0,0,0,0,2,0
1708050017100200,0,0,0,0,1,0
1708050017200100,0,0,0,0,1,0
1708050020000100,156,5,0,0,168,1
1708050014000200,197,44,0,0,62,2
1708050012000600,148,1,0,0,40,0
1708050012000100,92,21,0,0,48,2
1708050013000200,62,2,8,0,84,2
1708050015000300,89,22,26,0,12,5
1708050012000300,12,6,0,0,116,0
1708050014000100,5,28,0,0,39,54
1708050012000200,0,1,0,0,121,0
1708050012000400,3,1,0,0,109,0
1708050012000500,113,0,0,0,0,0
1708050016000100,112,0,0,0,0,0
1708050014000300,63,17,0,0,20,11
1708050020000300,84,3,1,0,4,0
1708050013000100,12,1,0,0,74,0
1708050020001000,78,0,0,0,0,0
1708050020000900,58,3,11,0,3,0
1708050013000400,3,0,0,0,60,0
1708050020000200,6,2,0,0,48,7
1708050020000500,22,1,1,0,16,20
1708050020000400,33,4,0,0,8,1
1708050013000300,8,0,0,0,37,0
1708050012100100,1,0,0,0,0,0
1708050013200100,1,0,0,0,0,0
1708050016100200,0,0,0,0,1,0
1708050016200100,0,0,0,0,1,0
1708070003000700,106,38,0,0,109,0
1708070001000200,178,10,0,1,22,0
1708070017000300,43,25,0,0,133,6
1708070005000400,154,25,0,0,0,0
